source	target	weight
PA14_08040	PA14_08300	0.967438147522498
PA14_08060	PA14_08300	0.94698008538142
PA14_08070	PA14_08300	0.953340395136284
PA14_08090	PA14_08300	0.97762867783862
PA14_08100	PA14_08300	0.968967052161961
PA14_08120	PA14_08300	0.985669159750151
PA14_08130	PA14_08300	0.95515522304461
PA14_08150	PA14_08300	0.963032232730721
PA14_08160	PA14_08300	0.967635091847177
PA14_08200	PA14_08300	0.966640520746871
PA14_08210	PA14_08300	0.965004793867816
PA14_08220	PA14_08300	0.972765209262917
PA14_08230	PA14_08300	0.966259200477582
PA14_08240	PA14_08300	0.980110203654289
PA14_08250	PA14_08300	0.945720289960307
PA14_08260	PA14_08300	0.966070924099962
PA14_08270	PA14_08300	0.951923517978557
PA14_08280	PA14_08300	0.99148690524324
PA14_26020	PA14_16140	-0.938337727077431
PA14_37250	PA14_16150	-0.964430044808089
PA14_39890	PA14_16150	-0.946796598550042
PA14_39945	PA14_16150	-0.944795235318294
PA14_08020	PA14_16150	0.943965987298186
PA14_08030	PA14_16150	0.938761055711242
PA14_08280	PA14_16150	0.940954210134207
PA14_08300	PA14_16150	0.950897630605481
PA14_08250	PA14_16800	0.952131744560473
PA14_08260	PA14_16800	0.9456717639891
PA14_08270	PA14_16800	0.942351990866716
PA14_03410	PA14_20500	0.96088718778065
PA14_03410	PA14_27190	0.981721746977347
PA14_20500	PA14_27190	0.963995904634197
PA14_09210	PA14_29620	-0.944175971711542
PA14_09240	PA14_29620	-0.949463995065594
PA14_09280	PA14_29620	-0.940103028284899
PA14_09320	PA14_29620	-0.946762504770106
PA14_09370	PA14_29620	-0.955192515774864
PA14_26020	PA14_29620	-0.952555932794697
PA14_37250	PA14_29620	-0.956627484080738
PA14_55890	PA14_29620	-0.948593966923979
PA14_06740	PA14_29620	0.945659134111119
PA14_06830	PA14_29620	0.958096277554341
PA14_06840	PA14_29620	0.953764095251415
PA14_13250	PA14_29620	0.964896093799428
PA14_13780	PA14_29620	0.953220840639955
PA14_08030	PA14_29620	0.942822390175576
PA14_08160	PA14_29620	0.951592453051198
PA14_08300	PA14_29620	0.951251348502883
PA14_16140	PA14_29620	0.94022331609701
PA14_16150	PA14_29620	0.93871059484057
PA14_20500	PA14_30420	0.938778282678986
PA14_27190	PA14_30420	0.973749414896217
PA14_27190	PA14_30720	0.967868154219974
PA14_30420	PA14_30720	0.968430752312281
PA14_39890	PA14_40370	-0.942733814458583
PA14_03410	PA14_51230	0.96217808733876
PA14_20500	PA14_51230	0.94618930962192
PA14_27190	PA14_51230	0.983880550440554
PA14_30420	PA14_51230	0.977343675360772
PA14_30720	PA14_51230	0.969548594605977
PA14_27190	PA14_52560	0.961146938694895
PA14_30420	PA14_52560	0.962419266861243
PA14_51230	PA14_52560	0.967472385504477
PA14_07990	PA14_53820	0.956275322352189
PA14_08020	PA14_53820	0.949023433919328
PA14_08030	PA14_53820	0.9583709948764
PA14_08040	PA14_53820	0.957092491377374
PA14_08060	PA14_53820	0.95592327456623
PA14_08070	PA14_53820	0.960542737386305
PA14_08090	PA14_53820	0.969933878181081
PA14_08100	PA14_53820	0.954841067029995
PA14_08120	PA14_53820	0.964903672105582
PA14_08150	PA14_53820	0.953382333215398
PA14_08200	PA14_53820	0.9499314456892
PA14_08210	PA14_53820	0.977556760161013
PA14_08230	PA14_53820	0.957624006601195
PA14_08240	PA14_53820	0.979652318119404
PA14_08250	PA14_53820	0.972441684035288
PA14_08260	PA14_53820	0.984004980404311
PA14_08270	PA14_53820	0.964975217471795
PA14_08280	PA14_53820	0.97364039732537
PA14_08300	PA14_53820	0.966521463971167
PA14_09210	PA14_63010	-0.938506451040874
PA14_09240	PA14_63010	-0.948261152089127
PA14_09320	PA14_63010	-0.946520271351488
PA14_09370	PA14_63010	-0.954931230725068
PA14_06670	PA14_63010	0.938757891263984
PA14_06810	PA14_63010	0.954003720428378
PA14_06840	PA14_63010	0.957256161830269
PA14_13250	PA14_63010	0.942761957188377
PA14_13780	PA14_63010	0.95383822696392
PA14_20230	PA14_63010	0.939368867567807
PA14_47640	PA14_63010	0.947105047933103
PA14_07990	PA14_63010	0.94819811429115
PA14_08030	PA14_63010	0.945658014135744
PA14_08160	PA14_63010	0.944180360038156
PA14_08210	PA14_63010	0.951100813746826
PA14_08300	PA14_63010	0.95173488135939
PA14_29620	PA14_63010	0.950901691311694
PA14_20500	PA14_63460	0.945546700702221
PA14_27190	PA14_63460	0.959767471977505
PA14_30420	PA14_63460	0.979367235852615
PA14_30720	PA14_63460	0.955465972326065
PA14_51230	PA14_63460	0.965809445953462
PA14_52560	PA14_63460	0.956903611100577
PA14_09450	PA14_71900	-0.953460747309648
PA14_39880	PA14_71900	-0.945068385860348
PA14_39890	PA14_71900	-0.961778002174342
PA14_39925	PA14_71900	-0.958696311346665
PA14_39945	PA14_71900	-0.944938658713774
PA14_13280	PA14_51940	0.940130888886633
PA14_09210	PA14_23680	-0.944510018432332
PA14_09240	PA14_23680	-0.951267448469144
PA14_09270	PA14_23680	-0.954897191894162
PA14_09280	PA14_23680	-0.955409357672285
PA14_09300	PA14_23680	-0.956045542132025
PA14_09340	PA14_23680	-0.943433134709747
PA14_09370	PA14_23680	-0.941616791942753
PA14_26020	PA14_23680	-0.972272948704845
PA14_55880	PA14_23680	-0.966572989849732
PA14_55890	PA14_23680	-0.966431786702086
PA14_55900	PA14_23680	-0.969845099629555
PA14_55920	PA14_23680	-0.974274030656199
PA14_07980	PA14_23680	0.957415699895192
PA14_09230	PA14_29600	-0.938624311998868
PA14_09240	PA14_29600	-0.938516174004171
PA14_09340	PA14_29600	-0.959548477894783
PA14_09380	PA14_29600	-0.9461352880154
PA14_40260	PA14_29600	-0.952618926490758
PA14_55920	PA14_29600	-0.939242924887623
PA14_09230	PA14_46620	-0.947477204514924
PA14_09240	PA14_46620	-0.940561384207559
PA14_09370	PA14_46620	-0.938264873078217
PA14_26020	PA14_46620	-0.948472071875397
PA14_37250	PA14_46620	-0.958101749560453
PA14_39880	PA14_46620	-0.948240791994171
PA14_55890	PA14_46620	-0.961001561617506
PA14_06790	PA14_46620	0.946352429511511
PA14_16140	PA14_46620	0.949231711742516
PA14_29620	PA14_46620	0.94257247828113
