source	target	weight
PA14_31290	PA14_55920	0.897156030439584
PA14_32720	PA14_55920	0.850596890420596
PA14_34870	PA14_55920	0.887173124604935
PA14_37250	PA14_55920	0.931175000740647
PA14_37290	PA14_55920	0.869359740014773
PA14_37310	PA14_55920	0.863487560681855
PA14_39880	PA14_55920	0.903910811195805
PA14_39890	PA14_55920	0.910398344691513
PA14_39925	PA14_55920	0.909112584368506
PA14_39945	PA14_55920	0.885789852512928
PA14_40230	PA14_55920	0.941464284333463
PA14_40240	PA14_55920	0.870546852265534
PA14_40250	PA14_55920	0.949079613011252
PA14_40260	PA14_55920	0.944773093798437
PA14_40290	PA14_55920	0.855316172586549
PA14_47400	PA14_55920	0.862547229795217
PA14_55840	PA14_55920	0.916485713341656
PA14_55860	PA14_55920	0.893760224332193
PA14_55880	PA14_55920	0.932195516374004
PA14_55890	PA14_55920	0.981550740776013
PA14_55900	PA14_55920	0.957903247231468
PA14_00620	PA14_55930	0.920171230820606
PA14_09210	PA14_55930	0.862439394975164
PA14_09230	PA14_55930	0.926699147268698
PA14_09240	PA14_55930	0.895498351329802
PA14_09270	PA14_55930	0.893878762709551
PA14_09280	PA14_55930	0.881519931843917
PA14_09290	PA14_55930	0.94185935112548
PA14_09300	PA14_55930	0.876797372904875
PA14_09320	PA14_55930	0.904022555052589
PA14_09340	PA14_55930	0.916849917882653
PA14_09350	PA14_55930	0.862545129529553
PA14_09370	PA14_55930	0.893579885584098
PA14_09380	PA14_55930	0.876589882648324
PA14_09500	PA14_55930	0.909881125529948
PA14_18140	PA14_55930	0.940667323316545
PA14_26020	PA14_55930	0.905247947324069
PA14_37250	PA14_55930	0.855661334698846
PA14_38220	PA14_55930	0.879766397936853
PA14_39810	PA14_55930	0.880994037767314
PA14_39880	PA14_55930	0.855980240289939
PA14_40230	PA14_55930	0.970700130774367
PA14_40240	PA14_55930	0.958342824203196
PA14_40250	PA14_55930	0.97058314840889
PA14_40260	PA14_55930	0.977194939254552
PA14_40290	PA14_55930	0.856669938254079
PA14_55580	PA14_55930	0.884553729612505
PA14_55840	PA14_55930	0.92741422078415
PA14_55860	PA14_55930	0.897288361956915
PA14_55880	PA14_55930	0.891373301049014
PA14_55890	PA14_55930	0.919299823435717
PA14_55900	PA14_55930	0.902437670090427
PA14_55920	PA14_55930	0.937234341425761
PA14_09210	PA14_55940	0.880128488869198
PA14_09230	PA14_55940	0.970485615569761
PA14_09240	PA14_55940	0.908012720571002
PA14_09270	PA14_55940	0.892298748957451
PA14_09280	PA14_55940	0.88856376086027
PA14_09290	PA14_55940	0.958536696708209
PA14_09300	PA14_55940	0.871909576813338
PA14_09320	PA14_55940	0.952190318794021
PA14_09340	PA14_55940	0.925159863032383
PA14_09370	PA14_55940	0.919863737637613
PA14_09380	PA14_55940	0.886542318326946
PA14_09500	PA14_55940	0.862439386243975
PA14_18140	PA14_55940	0.852985817110981
PA14_26020	PA14_55940	0.888720589635056
PA14_31290	PA14_55940	0.854863789570337
PA14_34870	PA14_55940	0.921096162498822
PA14_38220	PA14_55940	0.877857222629053
PA14_40230	PA14_55940	0.935351633701408
PA14_40240	PA14_55940	0.853013159458586
PA14_40250	PA14_55940	0.941644277578622
PA14_40260	PA14_55940	0.957772691035564
PA14_40290	PA14_55940	0.932545252767493
PA14_47400	PA14_55940	0.906044303507287
PA14_55580	PA14_55940	0.907416189235397
PA14_55890	PA14_55940	0.893323173289592
PA14_55920	PA14_55940	0.907229075425715
PA14_55930	PA14_55940	0.915352005835773
PA14_06170	PA14_57990	0.853500603078192
PA14_09350	PA14_57990	0.881641668060671
PA14_31350	PA14_57990	0.869141553989439
PA14_32720	PA14_57990	0.89534527660555
PA14_33260	PA14_57990	0.852823810326407
PA14_38210	PA14_57990	0.964387937090368
PA14_38220	PA14_57990	0.946646644736025
PA14_39810	PA14_57990	0.881889696448637
PA14_40230	PA14_57990	0.875716737319703
PA14_40250	PA14_57990	0.886236198126267
PA14_47390	PA14_57990	0.966057172214057
PA14_47400	PA14_57990	0.872427594600822
PA14_09230	PA14_58000	0.92805455179465
PA14_09240	PA14_58000	0.864248076108872
PA14_09270	PA14_58000	0.857606103961633
PA14_09290	PA14_58000	0.932626395844002
PA14_09320	PA14_58000	0.912464264752163
PA14_09340	PA14_58000	0.902214990751289
PA14_09350	PA14_58000	0.853109612011847
PA14_09370	PA14_58000	0.876430763211114
PA14_09380	PA14_58000	0.873623825387395
PA14_31350	PA14_58000	0.899063135701074
PA14_32720	PA14_58000	0.853700010905277
PA14_34870	PA14_58000	0.883756303517248
PA14_38210	PA14_58000	0.901281444825485
PA14_38220	PA14_58000	0.950867361462971
PA14_39810	PA14_58000	0.868979075970044
PA14_40230	PA14_58000	0.923332449838368
PA14_40240	PA14_58000	0.850935704894889
PA14_40250	PA14_58000	0.953387428536645
PA14_40260	PA14_58000	0.955620993084168
PA14_40290	PA14_58000	0.925874256682206
PA14_47400	PA14_58000	0.916102813881062
PA14_55580	PA14_58000	0.960891842597688
PA14_55920	PA14_58000	0.883205644464183
PA14_55930	PA14_58000	0.927787208800306
PA14_55940	PA14_58000	0.943636469569697
PA14_57990	PA14_58000	0.898640151606082
PA14_09210	PA14_58010	0.893770727369338
PA14_09220	PA14_58010	0.927105502754177
PA14_09240	PA14_58010	0.862495144944556
PA14_09270	PA14_58010	0.930199532889995
PA14_09280	PA14_58010	0.892537970656046
PA14_09300	PA14_58010	0.905647298488946
PA14_09340	PA14_58010	0.894926990252436
PA14_09350	PA14_58010	0.950685087544005
PA14_09380	PA14_58010	0.876179654253309
PA14_13450	PA14_58010	0.872901228568735
PA14_26020	PA14_58010	0.856941559967153
PA14_31290	PA14_58010	0.895221951891675
PA14_32720	PA14_58010	0.90633578311117
PA14_33260	PA14_58010	0.885200168718987
PA14_38210	PA14_58010	0.919084072208936
PA14_38220	PA14_58010	0.864001147082332
PA14_39780	PA14_58010	0.917178869104181
PA14_39810	PA14_58010	0.868373912787463
PA14_40230	PA14_58010	0.883603776621574
PA14_40250	PA14_58010	0.862005370981229
PA14_47390	PA14_58010	0.860124093077128
PA14_55880	PA14_58010	0.902266996044646
PA14_55900	PA14_58010	0.912836126501264
PA14_55920	PA14_58010	0.860314121544267
PA14_09210	PA14_58030	0.891189121129639
PA14_09220	PA14_58030	0.8877437224242
PA14_09230	PA14_58030	0.879486603865242
PA14_09240	PA14_58030	0.889685949117519
PA14_09270	PA14_58030	0.930521756982427
PA14_09280	PA14_58030	0.897836280918479
PA14_09290	PA14_58030	0.858344139015457
PA14_09300	PA14_58030	0.898819012102798
PA14_09340	PA14_58030	0.937420899831424
PA14_09350	PA14_58030	0.942673365888439
PA14_09370	PA14_58030	0.887162963256993
PA14_09380	PA14_58030	0.919536507587151
PA14_26020	PA14_58030	0.864600956153077
PA14_32720	PA14_58030	0.927922743258768
PA14_33260	PA14_58030	0.876581477783456
PA14_34870	PA14_58030	0.851219565701897
PA14_38210	PA14_58030	0.962375468368516
PA14_38220	PA14_58030	0.9513200082154
PA14_39780	PA14_58030	0.875127582864281
PA14_39810	PA14_58030	0.933018167095181
PA14_40230	PA14_58030	0.945529100831472
PA14_40240	PA14_58030	0.917070602903589
PA14_40250	PA14_58030	0.937975732684777
PA14_40260	PA14_58030	0.927071948103488
PA14_40290	PA14_58030	0.865278997942358
PA14_47390	PA14_58030	0.883790884037128
PA14_47400	PA14_58030	0.871331841079344
PA14_55580	PA14_58030	0.895879574907071
PA14_55840	PA14_58030	0.896912041560364
PA14_55860	PA14_58030	0.872132454839551
PA14_55880	PA14_58030	0.884259935318198
PA14_55890	PA14_58030	0.873337434846452
PA14_55900	PA14_58030	0.916983183673458
PA14_55920	PA14_58030	0.900610867498893
PA14_55930	PA14_58030	0.901115723440023
PA14_55940	PA14_58030	0.86150165729656
PA14_57990	PA14_58030	0.913663559367337
PA14_58000	PA14_58030	0.904030588472843
PA14_58010	PA14_58030	0.940791882981327
PA14_09270	PA14_58040	0.852085678207095
PA14_09340	PA14_58040	0.871993881586742
PA14_09350	PA14_58040	0.852128768661722
PA14_32720	PA14_58040	0.885918711056986
PA14_33260	PA14_58040	0.86094351523563
PA14_38210	PA14_58040	0.911915717626754
PA14_38220	PA14_58040	0.941549186381623
PA14_39780	PA14_58040	0.858720276616169
PA14_39810	PA14_58040	0.950994394796628
PA14_40230	PA14_58040	0.935621546270993
PA14_40240	PA14_58040	0.914160121034445
PA14_40250	PA14_58040	0.937707504758172
PA14_40260	PA14_58040	0.921971895154109
PA14_47390	PA14_58040	0.866471786728405
PA14_47400	PA14_58040	0.853045702348004
PA14_55840	PA14_58040	0.944232034797048
PA14_55860	PA14_58040	0.920698950332336
PA14_55900	PA14_58040	0.861266651503819
PA14_55920	PA14_58040	0.881959156966963
PA14_55930	PA14_58040	0.914920416985756
PA14_57990	PA14_58040	0.878918793386807
PA14_58000	PA14_58040	0.893915773264844
PA14_58010	PA14_58040	0.866587242074457
PA14_58030	PA14_58040	0.942535463984656
PA14_09210	PA14_60480	0.92560080529798
PA14_09220	PA14_60480	0.924590355689811
PA14_09230	PA14_60480	0.890785761286517
PA14_09240	PA14_60480	0.914594440981871
PA14_09270	PA14_60480	0.955039692362657
PA14_09280	PA14_60480	0.924746866360479
PA14_09290	PA14_60480	0.86254011512143
PA14_09300	PA14_60480	0.929633937553
PA14_09320	PA14_60480	0.875477555129221
PA14_09340	PA14_60480	0.943223575823137
PA14_09350	PA14_60480	0.975232439617334
PA14_09370	PA14_60480	0.906733828542124
PA14_09380	PA14_60480	0.907453811448689
PA14_19480	PA14_60480	0.867195660636621
PA14_26020	PA14_60480	0.883293865676292
PA14_31290	PA14_60480	0.937722925021098
PA14_31350	PA14_60480	0.879294330977164
PA14_32720	PA14_60480	0.969480359047329
PA14_33260	PA14_60480	0.88509090989255
PA14_34870	PA14_60480	0.917669409034487
PA14_38210	PA14_60480	0.956084932526002
PA14_38220	PA14_60480	0.936558004118392
PA14_39810	PA14_60480	0.9025930149538
PA14_40230	PA14_60480	0.934704026010806
PA14_40240	PA14_60480	0.863831541914317
PA14_40250	PA14_60480	0.947742863152896
PA14_40260	PA14_60480	0.902012652613122
PA14_40290	PA14_60480	0.907117278537797
PA14_47390	PA14_60480	0.931130528936258
PA14_47400	PA14_60480	0.930601213020495
PA14_55840	PA14_60480	0.861447109706481
PA14_55880	PA14_60480	0.876491244244144
PA14_55890	PA14_60480	0.863556076852548
PA14_55900	PA14_60480	0.891381173244524
PA14_55920	PA14_60480	0.906179956677908
PA14_55930	PA14_60480	0.870725672777158
PA14_55940	PA14_60480	0.876018593516054
PA14_57990	PA14_60480	0.909959277478824
PA14_58000	PA14_60480	0.877595922085225
PA14_58010	PA14_60480	0.95108653173319
PA14_58030	PA14_60480	0.947942394380625
PA14_58040	PA14_60480	0.891804004067616
PA14_09230	PA14_61910	0.868090736268022
PA14_09240	PA14_61910	0.851424738177488
PA14_09270	PA14_61910	0.878105292851821
PA14_09280	PA14_61910	0.852910478583214
PA14_09340	PA14_61910	0.870543477238935
PA14_09350	PA14_61910	0.877324526659857
PA14_09370	PA14_61910	0.852551841858378
PA14_19480	PA14_61910	0.896218947359749
PA14_31290	PA14_61910	0.891163434583946
PA14_32720	PA14_61910	0.861607337613777
PA14_40230	PA14_61910	0.928196546317601
PA14_40240	PA14_61910	0.902932437385158
PA14_40250	PA14_61910	0.908535426304282
PA14_40260	PA14_61910	0.883031283957704
PA14_55880	PA14_61910	0.869337243849893
PA14_55930	PA14_61910	0.881338116862557
PA14_55940	PA14_61910	0.873298763316704
PA14_58010	PA14_61910	0.856717771195589
PA14_58030	PA14_61910	0.860867964210351
PA14_60480	PA14_61910	0.906341509184925
PA14_06170	PA14_62330	0.861519735341063
PA14_06180	PA14_62330	0.890193097680627
PA14_11140	PA14_62330	0.868772226534161
PA14_33260	PA14_62330	0.859053212553871
PA14_09210	PA14_64690	0.8753925639476
PA14_09220	PA14_64690	0.916230150812201
PA14_09270	PA14_64690	0.900899962545162
PA14_09280	PA14_64690	0.861586724993827
PA14_09300	PA14_64690	0.880670075013307
PA14_09340	PA14_64690	0.872624880831603
PA14_09350	PA14_64690	0.928411944003333
PA14_09380	PA14_64690	0.879419597356056
PA14_13450	PA14_64690	0.922448014114035
PA14_32720	PA14_64690	0.899334060701322
PA14_33260	PA14_64690	0.883674497465485
PA14_38210	PA14_64690	0.87766347910725
PA14_39810	PA14_64690	0.86014409313169
PA14_55900	PA14_64690	0.877387812968009
PA14_58010	PA14_64690	0.932595615913451
PA14_58030	PA14_64690	0.895893914143927
PA14_60480	PA14_64690	0.896530992255412
PA14_09970	PA14_64700	0.8633399206876
PA14_58010	PA14_64700	0.927565528486969
PA14_64690	PA14_64700	0.860965268942742
PA14_09210	PA14_06650	-0.926383396347662
PA14_09220	PA14_06650	-0.914097614834998
PA14_09230	PA14_06650	-0.900301936656865
PA14_09240	PA14_06650	-0.916288474910161
PA14_09270	PA14_06650	-0.942827783484026
PA14_09280	PA14_06650	-0.925730603400289
PA14_09290	PA14_06650	-0.877755992282014
PA14_09300	PA14_06650	-0.933473453160236
PA14_09320	PA14_06650	-0.91009360641295
PA14_09340	PA14_06650	-0.933553567599789
PA14_09350	PA14_06650	-0.931390982781169
PA14_09370	PA14_06650	-0.932273737995788
PA14_09380	PA14_06650	-0.923491281149989
PA14_26020	PA14_06650	-0.89520372782367
PA14_31290	PA14_06650	-0.920549883984667
PA14_32720	PA14_06650	-0.878029332073694
PA14_34870	PA14_06650	-0.87958193556078
PA14_38210	PA14_06650	-0.880531727554652
PA14_38220	PA14_06650	-0.873572998401685
PA14_39810	PA14_06650	-0.855457989439935
PA14_40230	PA14_06650	-0.901739525451014
PA14_40250	PA14_06650	-0.897663663050581
PA14_40260	PA14_06650	-0.885708735014549
PA14_40290	PA14_06650	-0.869333238705981
PA14_47400	PA14_06650	-0.86898695166168
PA14_55890	PA14_06650	-0.886977782066974
PA14_55900	PA14_06650	-0.868250735776453
PA14_55920	PA14_06650	-0.891465778709123
PA14_55940	PA14_06650	-0.901862696369031
PA14_58000	PA14_06650	-0.85873472791062
PA14_58010	PA14_06650	-0.885061460500883
PA14_58030	PA14_06650	-0.909228604505433
PA14_60480	PA14_06650	-0.936492751887114
PA14_64690	PA14_06650	-0.876362842869277
PA14_09210	PA14_06660	-0.89065248048248
PA14_09220	PA14_06660	-0.874240988082098
PA14_09240	PA14_06660	-0.890598369839445
PA14_09270	PA14_06660	-0.866940735065725
PA14_09280	PA14_06660	-0.889925678606554
PA14_09300	PA14_06660	-0.877734462555299
PA14_09320	PA14_06660	-0.862225135127025
PA14_09340	PA14_06660	-0.864026987524773
PA14_09370	PA14_06660	-0.892989724094645
PA14_09380	PA14_06660	-0.889270410735114
PA14_26020	PA14_06660	-0.860501237819777
PA14_55890	PA14_06660	-0.861785158150112
PA14_55920	PA14_06660	-0.863158701355037
PA14_06650	PA14_06660	0.852521726908707
PA14_09210	PA14_06670	-0.96092320948164
PA14_09220	PA14_06670	-0.940012327029134
PA14_09230	PA14_06670	-0.918110292414881
PA14_09240	PA14_06670	-0.961041647160294
PA14_09270	PA14_06670	-0.953788018025504
PA14_09280	PA14_06670	-0.954671770962234
PA14_09290	PA14_06670	-0.906470411585422
PA14_09300	PA14_06670	-0.946157392862078
PA14_09320	PA14_06670	-0.932550970467911
PA14_09340	PA14_06670	-0.952221991943475
PA14_09350	PA14_06670	-0.930508770760158
PA14_09370	PA14_06670	-0.962246174849304
PA14_09380	PA14_06670	-0.951045063775301
PA14_26020	PA14_06670	-0.925209019768898
PA14_31290	PA14_06670	-0.901736271786702
PA14_32720	PA14_06670	-0.856526114844844
PA14_34870	PA14_06670	-0.875505803714907
PA14_37250	PA14_06670	-0.881759120949523
PA14_39890	PA14_06670	-0.855301693702379
PA14_40230	PA14_06670	-0.868401561770308
PA14_40250	PA14_06670	-0.886302228495766
PA14_40260	PA14_06670	-0.880362634517859
PA14_55880	PA14_06670	-0.868030143428844
PA14_55890	PA14_06670	-0.935233931482552
PA14_55900	PA14_06670	-0.900965735882299
PA14_55920	PA14_06670	-0.931359765010235
PA14_55940	PA14_06670	-0.86351565513576
PA14_58000	PA14_06670	-0.855089706639799
PA14_58030	PA14_06670	-0.885310760009265
PA14_60480	PA14_06670	-0.90504806343636
PA14_06650	PA14_06670	0.931512843045742
PA14_06660	PA14_06670	0.906011450741529
PA14_09210	PA14_06680	-0.924135129731535
PA14_09220	PA14_06680	-0.914069316471405
PA14_09230	PA14_06680	-0.90365050962282
PA14_09240	PA14_06680	-0.915034997133406
PA14_09270	PA14_06680	-0.937886218678533
PA14_09280	PA14_06680	-0.920111624732638
PA14_09290	PA14_06680	-0.867212771579865
PA14_09300	PA14_06680	-0.919066171507687
PA14_09320	PA14_06680	-0.895388019451171
PA14_09340	PA14_06680	-0.932396296615725
PA14_09350	PA14_06680	-0.929404707560651
PA14_09370	PA14_06680	-0.924863217334102
PA14_09380	PA14_06680	-0.916474930344663
PA14_26020	PA14_06680	-0.88665634298839
PA14_31290	PA14_06680	-0.920434578455828
PA14_32720	PA14_06680	-0.881549630553857
PA14_34870	PA14_06680	-0.922940133841351
PA14_38210	PA14_06680	-0.863149967865923
PA14_38220	PA14_06680	-0.857907315104201
PA14_40230	PA14_06680	-0.877274727398714
PA14_40250	PA14_06680	-0.894636707880088
PA14_40260	PA14_06680	-0.886543767722828
PA14_40290	PA14_06680	-0.909068564193352
PA14_47400	PA14_06680	-0.876827684230856
PA14_55890	PA14_06680	-0.864933453585417
PA14_55920	PA14_06680	-0.875458206400852
PA14_55940	PA14_06680	-0.897446737413018
PA14_58010	PA14_06680	-0.864064368179253
PA14_58030	PA14_06680	-0.866525048973542
PA14_60480	PA14_06680	-0.931483227293237
PA14_61910	PA14_06680	-0.850282679993012
PA14_64690	PA14_06680	-0.860281282455054
PA14_06650	PA14_06680	0.969855464523553
PA14_06670	PA14_06680	0.900215827590341
PA14_09350	PA14_06690	-0.874964022304594
PA14_31350	PA14_06690	-0.868067061856136
PA14_32720	PA14_06690	-0.903601878565138
PA14_38210	PA14_06690	-0.885646812395594
PA14_38220	PA14_06690	-0.883743227640206
PA14_40250	PA14_06690	-0.859076702235999
PA14_47390	PA14_06690	-0.876737625374444
PA14_47400	PA14_06690	-0.867648469450469
PA14_57990	PA14_06690	-0.869302879137999
PA14_60480	PA14_06690	-0.893592128339459
PA14_06650	PA14_06690	0.863719764441614
PA14_06660	PA14_06690	0.858640197949676
PA14_06670	PA14_06690	0.857748260646904
PA14_06680	PA14_06690	0.858992601022646
PA14_09210	PA14_06710	-0.937625171470553
PA14_09220	PA14_06710	-0.909130343138821
PA14_09230	PA14_06710	-0.91181248805477
PA14_09240	PA14_06710	-0.9464544848441
PA14_09270	PA14_06710	-0.927111661110289
PA14_09280	PA14_06710	-0.935147329419618
PA14_09290	PA14_06710	-0.912102326944891
PA14_09300	PA14_06710	-0.92993871158257
PA14_09320	PA14_06710	-0.93288254400476
PA14_09340	PA14_06710	-0.928668712375807
PA14_09350	PA14_06710	-0.886068643623603
PA14_09370	PA14_06710	-0.946924992495488
PA14_09380	PA14_06710	-0.926007412550656
PA14_09450	PA14_06710	-0.862103690572602
PA14_09500	PA14_06710	-0.881578529444818
PA14_26020	PA14_06710	-0.911403824142424
PA14_31290	PA14_06710	-0.863728497691993
PA14_37250	PA14_06710	-0.875534256018664
PA14_39880	PA14_06710	-0.856880165294401
PA14_39890	PA14_06710	-0.876571556663759
PA14_39945	PA14_06710	-0.854458351675366
PA14_40250	PA14_06710	-0.865651173594723
PA14_40260	PA14_06710	-0.870329543384846
PA14_55890	PA14_06710	-0.931131211603117
PA14_55900	PA14_06710	-0.87293135943312
PA14_55920	PA14_06710	-0.918741529013493
PA14_55940	PA14_06710	-0.855450887048793
PA14_58030	PA14_06710	-0.850306685265029
PA14_60480	PA14_06710	-0.863371029835105
PA14_06650	PA14_06710	0.899245452170262
PA14_06660	PA14_06710	0.897348669166656
PA14_06670	PA14_06710	0.968442931208995
PA14_06680	PA14_06710	0.874736325295189
PA14_06690	PA14_06710	0.853355913318261
PA14_09210	PA14_06720	-0.911244625503598
PA14_09220	PA14_06720	-0.895209881937726
PA14_09230	PA14_06720	-0.8804841046891
PA14_09240	PA14_06720	-0.902827544178689
PA14_09270	PA14_06720	-0.920822047628132
PA14_09280	PA14_06720	-0.90428625286308
PA14_09290	PA14_06720	-0.861964604347838
PA14_09300	PA14_06720	-0.906827104892085
PA14_09320	PA14_06720	-0.900834355521773
PA14_09340	PA14_06720	-0.913889982289688
PA14_09350	PA14_06720	-0.930778134989729
PA14_09370	PA14_06720	-0.917895739141491
PA14_09380	PA14_06720	-0.907104899881914
PA14_26020	PA14_06720	-0.868951163519796
PA14_31290	PA14_06720	-0.90647862146272
PA14_32720	PA14_06720	-0.889677804447966
PA14_34870	PA14_06720	-0.885132608380588
PA14_38210	PA14_06720	-0.867219612391132
PA14_38220	PA14_06720	-0.865330193084319
PA14_40230	PA14_06720	-0.862584215550691
PA14_40250	PA14_06720	-0.889631554244378
PA14_40260	PA14_06720	-0.861373441144943
PA14_40290	PA14_06720	-0.865630893930757
PA14_47400	PA14_06720	-0.885525731803597
PA14_55890	PA14_06720	-0.857256375962298
PA14_55920	PA14_06720	-0.871421954163411
PA14_55940	PA14_06720	-0.87029667169511
PA14_58000	PA14_06720	-0.858596078767722
PA14_58030	PA14_06720	-0.868430306221307
PA14_60480	PA14_06720	-0.92520152866138
PA14_64690	PA14_06720	-0.867719053204239
PA14_06650	PA14_06720	0.971331188068151
PA14_06660	PA14_06720	0.887727060108957
PA14_06670	PA14_06720	0.932936284893288
PA14_06680	PA14_06720	0.959903095700806
PA14_06690	PA14_06720	0.89605606912857
PA14_06710	PA14_06720	0.877713477829046
PA14_09210	PA14_06730	-0.893063933527102
PA14_09220	PA14_06730	-0.860543573204108
PA14_09230	PA14_06730	-0.856787166728721
PA14_09240	PA14_06730	-0.886924912086467
PA14_09270	PA14_06730	-0.882910357735286
PA14_09280	PA14_06730	-0.884330579598065
PA14_09290	PA14_06730	-0.852689435163091
PA14_09300	PA14_06730	-0.882435590762545
PA14_09320	PA14_06730	-0.90664470328173
PA14_09340	PA14_06730	-0.858288687684631
PA14_09350	PA14_06730	-0.873208566896474
PA14_09370	PA14_06730	-0.911086703738798
PA14_09380	PA14_06730	-0.864793444266164
PA14_09500	PA14_06730	-0.860127360811804
PA14_26020	PA14_06730	-0.873139196391471
PA14_31290	PA14_06730	-0.899354309131978
PA14_55890	PA14_06730	-0.872402495554319
PA14_55920	PA14_06730	-0.856029597074297
PA14_06650	PA14_06730	0.922777502595749
PA14_06660	PA14_06730	0.885866266080431
PA14_06670	PA14_06730	0.918126773896451
PA14_06680	PA14_06730	0.88475028608255
PA14_06710	PA14_06730	0.906377351079723
PA14_06720	PA14_06730	0.942326470029905
PA14_09210	PA14_06740	-0.941338314888524
PA14_09220	PA14_06740	-0.912750366172749
PA14_09230	PA14_06740	-0.90711219386311
PA14_09240	PA14_06740	-0.939240375578208
PA14_09270	PA14_06740	-0.929720526612486
PA14_09280	PA14_06740	-0.938224041782368
PA14_09290	PA14_06740	-0.897784424846274
PA14_09300	PA14_06740	-0.93316144671508
PA14_09320	PA14_06740	-0.935509853157874
PA14_09340	PA14_06740	-0.922596549917895
PA14_09350	PA14_06740	-0.888035944150235
PA14_09370	PA14_06740	-0.95075469427961
PA14_09380	PA14_06740	-0.912900075417505
PA14_26020	PA14_06740	-0.908613047768337
PA14_31290	PA14_06740	-0.929281848806645
PA14_34870	PA14_06740	-0.873861128648013
PA14_37250	PA14_06740	-0.873900008247226
PA14_40230	PA14_06740	-0.856962534274463
PA14_40250	PA14_06740	-0.859990594720666
PA14_40260	PA14_06740	-0.853653379789214
PA14_55890	PA14_06740	-0.910952748720674
PA14_55900	PA14_06740	-0.855669895495665
PA14_55920	PA14_06740	-0.89076218217745
PA14_55940	PA14_06740	-0.889335528080667
PA14_60480	PA14_06740	-0.88476958244289
PA14_06650	PA14_06740	0.95977389284338
PA14_06660	PA14_06740	0.889455019878129
PA14_06670	PA14_06740	0.95225838565519
PA14_06680	PA14_06740	0.938899402770264
PA14_06710	PA14_06740	0.93112060168209
PA14_06720	PA14_06740	0.946824998972839
PA14_06730	PA14_06740	0.949514070913189
PA14_09210	PA14_06750	-0.953423135247018
PA14_09220	PA14_06750	-0.929066543494556
PA14_09230	PA14_06750	-0.929365703787139
PA14_09240	PA14_06750	-0.947858993021705
PA14_09270	PA14_06750	-0.95166509157112
PA14_09280	PA14_06750	-0.943354111613383
PA14_09290	PA14_06750	-0.904889705821669
PA14_09300	PA14_06750	-0.94584659621019
PA14_09320	PA14_06750	-0.951246701748633
PA14_09340	PA14_06750	-0.939108493996813
PA14_09350	PA14_06750	-0.937319267928635
PA14_09370	PA14_06750	-0.962689958931296
PA14_09380	PA14_06750	-0.932769503373362
PA14_09500	PA14_06750	-0.861711479779021
PA14_26020	PA14_06750	-0.923728762070132
PA14_31290	PA14_06750	-0.945379553665015
PA14_32720	PA14_06750	-0.867546105473184
PA14_34870	PA14_06750	-0.892171792806917
PA14_37250	PA14_06750	-0.859551262831045
PA14_38210	PA14_06750	-0.851252552855298
PA14_40230	PA14_06750	-0.882279615001632
PA14_40250	PA14_06750	-0.894297135390125
PA14_40260	PA14_06750	-0.875326165181387
PA14_40290	PA14_06750	-0.864253622916896
PA14_47400	PA14_06750	-0.89367737200072
PA14_55890	PA14_06750	-0.91283518041202
PA14_55900	PA14_06750	-0.862072905898093
PA14_55920	PA14_06750	-0.909395740491009
PA14_55940	PA14_06750	-0.904736346933926
PA14_58000	PA14_06750	-0.863728599049205
PA14_58030	PA14_06750	-0.867165682277595
PA14_60480	PA14_06750	-0.928779394170559
PA14_64690	PA14_06750	-0.856234210057297
PA14_06650	PA14_06750	0.968737483558236
PA14_06660	PA14_06750	0.886376745501176
PA14_06670	PA14_06750	0.954872122294287
PA14_06680	PA14_06750	0.947498425266828
PA14_06690	PA14_06750	0.850096900245704
PA14_06710	PA14_06750	0.918927731136087
PA14_06720	PA14_06750	0.971918813081797
PA14_06730	PA14_06750	0.957603620848299
PA14_06740	PA14_06750	0.966696365502357
PA14_09210	PA14_06790	-0.885864453938155
PA14_09220	PA14_06790	-0.851953905394366
PA14_09230	PA14_06790	-0.870209881070707
PA14_09240	PA14_06790	-0.902436898318051
PA14_09270	PA14_06790	-0.864270206312844
PA14_09280	PA14_06790	-0.871883921862515
PA14_09320	PA14_06790	-0.859789551573468
PA14_09340	PA14_06790	-0.871105311667275
PA14_09370	PA14_06790	-0.893093188508352
PA14_09380	PA14_06790	-0.860804567694162
PA14_09450	PA14_06790	-0.876683532429059
PA14_26020	PA14_06790	-0.890809153737556
PA14_37250	PA14_06790	-0.907914999079905
PA14_37290	PA14_06790	-0.85712662453567
PA14_37310	PA14_06790	-0.862935713221378
PA14_39880	PA14_06790	-0.879199593852984
PA14_39890	PA14_06790	-0.888445782050277
PA14_39925	PA14_06790	-0.8726620842111
PA14_39945	PA14_06790	-0.873059462707693
PA14_55890	PA14_06790	-0.910260163403485
PA14_55920	PA14_06790	-0.874186226132417
PA14_06670	PA14_06790	0.912394636432012
PA14_06710	PA14_06790	0.887285838810122
PA14_06740	PA14_06790	0.870056867882369
PA14_06750	PA14_06790	0.852747197198197
PA14_09210	PA14_06810	-0.932054215432886
PA14_09220	PA14_06810	-0.898091225607238
PA14_09230	PA14_06810	-0.881859094352478
PA14_09240	PA14_06810	-0.931840309251533
PA14_09270	PA14_06810	-0.904404068935462
PA14_09280	PA14_06810	-0.927259909807196
PA14_09290	PA14_06810	-0.886104058981543
PA14_09300	PA14_06810	-0.919667597005991
PA14_09320	PA14_06810	-0.928544278885973
PA14_09340	PA14_06810	-0.888702146301904
